LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default,USER_ID
1.1836508269852732,2,2,1,58,1,-1,2,2,-1,-1,0.0,92.0,4.0,0.0,45.0,23.0,92.0,0.0,0.0,45.0,23.0,0.0,0,7347ffce-7f76-4b9b-9d21-f342f79d22bd
0.17583720113171553,1,1,1,57,-2,-2,-2,-2,-2,-2,396.0,396.0,396.0,396.0,10948.0,61123.0,396.0,396.0,396.0,10948.0,61123.0,54802.0,1,39638b34-495b-41e4-8b27-523098d40a3e
0.23931032221515092,2,3,2,33,0,0,0,0,0,0,60857.0,46724.0,35074.0,32812.0,25930.0,26414.0,2000.0,2000.0,2000.0,1100.0,1000.0,1100.0,1,760d5fd0-e566-4383-9582-b0ba207a76b2
0.1359998440583423,1,1,1,34,1,2,2,0,0,0,24095.0,24796.0,23722.0,24630.0,24934.0,25264.0,1398.0,0.0,1696.0,1000.0,1500.0,500.0,1,d17647fd-51a1-4680-a908-2924f588e8b3
0.36644996753705916,2,1,2,45,-1,0,0,0,0,0,173867.0,139769.0,132534.0,116331.0,111178.0,105907.0,7000.0,5000.0,4500.0,5000.0,5000.0,4300.0,1,bcec8786-c462-4136-a80e-bd159be5634b
0.3738312566258073,2,1,1,68,0,0,0,-1,0,0,49336.0,49623.0,19900.0,19183.0,19563.0,19157.0,1423.0,1000.0,19183.0,687.0,696.0,776.0,1,a41dd230-7b97-4f17-8c96-78805a74fe78
0.42328653327850985,1,2,2,39,-1,-1,-1,-1,-1,-1,50376.0,20717.0,10133.0,28858.0,8693.0,9194.0,20717.0,10173.0,28858.0,8693.0,9194.0,17436.0,1,d1d9eb12-5f18-4c7c-9009-b26b9d5f8d3f
0.2601743300886692,1,2,1,85,0,0,0,0,0,0,184547.0,179819.0,162571.0,167832.0,205750.0,212634.0,6645.0,5782.0,7782.0,42393.0,10414.0,7422.0,1,03a3a8c6-0502-4db5-a97c-399be34bd35f
0.5654652089375265,1,1,2,88,0,0,0,0,0,0,51496.0,51588.0,51869.0,52999.0,52096.0,52704.0,1838.0,2000.0,2468.0,1850.0,1909.0,1902.0,1,c4f4cba0-08b9-4c87-887e-98e78ca5a77a
0.47673011473392024,1,2,1,52,-1,0,0,0,0,0,97821.0,97934.0,44716.0,42073.0,42867.0,33876.0,4220.0,2029.0,2073.0,2867.0,3876.0,2295.0,1,d4f7d873-4dfb-4d0c-b559-eaeed1989134
3.994544668079243,1,1,1,76,3,2,2,0,0,2,111056.0,113467.0,110235.0,111376.0,154802.0,152304.0,5700.0,0.0,4500.0,45500.0,0.0,5400.0,0,d698baf2-ad41-46fe-afb0-47b54813ebe4
0.2793114592708126,2,3,1,16,0,0,0,0,0,-1,108227.0,107529.0,108483.0,73177.0,51043.0,60581.0,4200.0,4306.0,1662.0,1170.0,60604.0,5000.0,0,0b2ae423-d073-4c6d-8b6c-07e6d1b05ff7
0.7799113858341542,2,2,1,34,0,0,0,0,0,0,208775.0,182350.0,132257.0,101783.0,177145.0,169311.0,8042.0,6700.0,5137.0,100000.0,7000.0,6321.0,1,f06baa42-8767-4488-8663-14c586bf59aa
0.3065659435266166,1,3,2,11,2,0,0,-2,-2,-2,6425.0,4580.0,0.0,0.0,0.0,0.0,1050.0,0.0,0.0,0.0,0.0,0.0,0,81914737-af15-40eb-b5f4-31595e5c7a3f
0.058419369146051725,1,3,2,6,0,0,0,0,0,0,37625.0,38023.0,39577.0,39465.0,45180.0,44213.0,1657.0,2211.0,1459.0,6398.0,1729.0,1633.0,1,c46523dd-c8c7-4df5-bd65-aeb353032c43
1.6073546139860833,2,3,2,53,1,2,2,2,2,2,37681.0,36775.0,39982.0,38979.0,39479.0,39329.0,0.0,3800.0,0.0,1200.0,0.0,0.0,1,c92c5158-01db-4350-8d2e-ecc0c20a2844
0.1140139713247934,2,2,1,13,-1,0,0,0,-1,-1,5740.0,5639.0,3428.0,4634.0,4590.0,9675.0,1215.0,2000.0,2000.0,4590.0,9675.0,15000.0,1,e7da11db-45f0-4b1d-9b2e-01c44b555074
0.15159881122818475,1,2,2,42,-1,-1,2,0,0,-2,1789.0,4249.0,4038.0,5275.0,0.0,0.0,2500.0,0.0,1500.0,0.0,0.0,0.0,0,d3229658-25da-4002-bc11-a8a993ddbd61
0.06689133918560297,1,2,2,5,1,2,2,2,2,2,44570.0,45563.0,46115.0,47053.0,48150.0,49009.0,2000.0,1600.0,2000.0,2000.0,1800.0,0.0,0,90332405-2a2c-4c22-993d-d0a9e5cf37de
0.04597389687858899,1,2,2,14,0,0,0,0,0,0,14421.0,18846.0,22509.0,24129.0,24815.0,27725.0,5000.0,4000.0,2000.0,1075.0,3500.0,3000.0,0,2a994339-7d95-4cec-a7b5-de3bac280aba
1.3890537002559782,1,3,2,91,0,0,0,0,0,0,15036.0,16069.0,16774.0,17266.0,17539.0,18033.0,1580.0,1280.0,770.0,700.0,785.0,600.0,1,64be5c97-5140-4d62-9553-3fae64ab66af
3.7866865777461047,2,3,2,81,0,0,0,0,0,2,24401.0,22771.0,19461.0,16181.0,14669.0,14422.0,1454.0,1384.0,407.0,673.0,0.0,102.0,1,ff538996-08d3-4ce8-b845-3db39c7ad5d7
0.4357891402899552,2,1,1,29,0,0,0,0,0,2,111731.0,108635.0,108842.0,110236.0,114763.0,118884.0,6000.0,6000.0,5000.0,6800.0,6500.0,0.0,1,17f706c4-86cf-4e3c-9195-54627da6d879
1.1977052990911172,1,2,2,79,0,0,0,0,0,-1,25343.0,40414.0,39956.0,39827.0,9456.0,386.0,20000.0,5000.0,5000.0,1000.0,386.0,0.0,1,3938a53d-d72c-4ba8-9ed3-01a3a1757f1d
0.33701337057422287,2,3,1,28,0,0,0,0,0,-1,41124.0,38634.0,75580.0,17014.0,-1963.0,7671.0,1750.0,3016.0,1000.0,0.0,10400.0,5000.0,1,ad80e8e2-a40e-4724-bf90-98923bbfd06c
0.366397516785008,1,3,1,58,-1,-1,-1,-1,-1,0,7067.0,-418.0,7064.0,15229.0,9689.0,2669.0,0.0,7482.0,15315.0,9705.0,0.0,4600.0,1,8712776a-144d-43e8-9b96-b3eabb5f4216
5.15852403094333,1,2,2,91,-2,-2,-2,-2,-2,-2,1175.0,0.0,0.0,0.0,5210.0,0.0,0.0,0.0,0.0,5210.0,0.0,0.0,1,e6d6e7ff-bc7c-4604-98e6-d2bbadd4ae94
0.002619833442831565,1,2,1,18,-1,-1,-1,-1,0,-1,807.0,4246.0,2727.0,5507.0,1382.0,538.0,4246.0,2727.0,5507.0,0.0,538.0,304.0,1,87e5b892-73b0-45ff-8ad8-5db641f34cdb
0.5151669452421039,2,1,2,78,0,0,0,0,0,0,403800.0,404640.0,412082.0,417759.0,428608.0,421871.0,17000.0,16500.0,15000.0,19000.0,18032.0,5000.0,0,2b4f466f-9f82-44a4-98dc-02b9bd42baa0
2.262190887295421,2,3,1,64,0,0,0,0,2,0,43519.0,44677.0,45868.0,47535.0,40920.0,38622.0,1861.0,2052.0,2719.0,0.0,1600.0,890.0,1,baa8c4af-0069-4574-b8ee-5166b6b14db5
0.41043830644602597,1,3,1,58,0,0,-1,-1,-1,0,39639.0,-45.0,10251.0,25094.0,7327.0,167520.0,0.0,10296.0,25219.0,7341.0,163123.0,7267.0,0,9b758e54-991e-4219-a8e6-0127aeab2b73
0.3247673149772323,1,2,2,59,1,1,-1,-1,0,0,50209.0,-2522.0,409.0,29148.0,30270.0,22814.0,0.0,2931.0,30000.0,5270.0,2814.0,3089.0,1,88c9293c-e9e7-486e-bafa-71863d053439
0.8713377929706942,1,3,2,25,0,0,0,0,0,-2,15045.0,15899.0,16700.0,17500.0,0.0,0.0,1400.0,1200.0,1000.0,0.0,0.0,0.0,1,eaef59e4-c1e0-4885-91dd-70e82e10b153
0.1828569990824882,2,1,1,71,-2,-2,-2,-2,-2,-2,21353.0,20736.0,20000.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0,a7f01c2c-f63d-44ee-b33f-e3d4587269c2
1.2553593566153696,1,1,1,8,2,0,0,0,0,2,20042.0,108444.0,280478.0,143142.0,160442.0,98479.0,100000.0,200000.0,0.0,135000.0,0.0,100000.0,1,ac91ecaf-7666-4e9f-8c4c-4f434033a351
0.07100495764749537,2,1,1,42,2,0,0,0,0,0,17781.0,19388.0,19933.0,17331.0,12822.0,19924.0,2000.0,1300.0,390.0,388.0,10000.0,400.0,0,c23e3861-8d22-4be5-87b4-b14045395a20
0.09700257737053852,1,2,1,49,0,0,0,0,0,0,286506.0,262830.0,210583.0,210982.0,126502.0,102999.0,9297.0,8311.0,6928.0,3539.0,2991.0,2672.0,1,c44232ca-f958-48c9-b08f-a0764c6506a2
0.10734291849187971,2,3,2,48,0,0,0,0,0,2,52271.0,56788.0,60049.0,60876.0,65178.0,45933.0,6000.0,5000.0,1902.0,5000.0,0.0,5000.0,1,24e8a098-9b64-4c10-97f8-3068a1c66a3c
1.2962504742099807,2,1,2,27,0,0,2,-1,-1,0,13361.0,18302.0,13348.0,512.0,18141.0,11575.0,6020.0,141.0,1048.0,23261.0,134.0,0.0,0,af0f7187-a5f9-450a-b271-23fb55a6ec74
0.2688160187859805,2,1,1,21,0,0,0,0,-1,0,12045.0,9720.0,7391.0,4238.0,18003.0,16128.0,1500.0,1200.0,1000.0,21000.0,1500.0,2000.0,1,f4cac75a-22e7-4042-bc60-7f0bd19a8d3b
0.8029384404575564,1,2,2,72,2,2,2,0,0,0,24367.0,28682.0,27922.0,28632.0,29075.0,30891.0,4723.0,0.0,1173.0,1056.0,2300.0,0.0,0,97aac7b7-ea46-41fb-97c2-fde3cff3847f
1.2840196900593535,2,2,1,46,0,0,2,0,0,2,16070.0,19107.0,18506.0,18802.0,20199.0,19394.0,3300.0,0.0,900.0,1700.0,0.0,253.0,1,63639878-dd56-4134-87e0-50bcc32ea36b
4.596863503373638,2,1,1,59,0,0,0,0,0,0,8007.0,10556.0,14332.0,20393.0,22633.0,24318.0,3000.0,4000.0,6500.0,5000.0,2000.0,4000.0,1,32176914-ccb1-4e59-a64e-5bfab35aa07b
1.4150433821166062,1,1,2,92,0,0,0,0,0,0,144397.0,147924.0,26974.0,22710.0,37977.0,39347.0,3988.0,2014.0,799.0,32001.0,2000.0,1000.0,0,aaf16542-f2b0-4e08-a0a5-2b9f45b7447f
0.2961047545174704,1,3,1,33,-2,-2,-2,-2,-2,-2,34200.0,0.0,110801.0,0.0,18805.0,0.0,0.0,110801.0,0.0,18805.0,0.0,0.0,1,939f1cc0-70aa-4e4b-b4d1-86751d079004
0.45768864460059255,1,3,1,71,-2,-2,-2,-2,-2,-2,302.0,-62.0,1958.0,-101.0,15932.0,950.0,0.0,2020.0,0.0,16033.0,11220.0,0.0,1,c2dec946-6624-4b7d-8380-904ab1f1d9e1
1.7657830764942748,2,1,1,90,-1,-1,-1,-1,-1,-1,1727.0,1508.0,3096.0,3400.0,4522.0,-240.0,1508.0,3098.0,3400.0,4522.0,0.0,1000.0,1,efd6c804-9fc7-4709-86ef-2e0a1d9dfd71
0.3971327937616611,1,3,2,8,0,0,0,-1,0,0,8911.0,5838.0,-2.0,120442.0,90430.0,92325.0,1034.0,2.0,120444.0,3236.0,3352.0,3897.0,1,8cacca45-b909-488b-bb73-448360f3a5f4
0.02877011450804212,1,2,2,4,-1,0,0,0,0,0,87055.0,84712.0,76202.0,72368.0,71384.0,70346.0,3000.0,3403.0,2656.0,2500.0,2600.0,3000.0,1,e0463392-ff35-4fc2-ae06-a9726ded321f
1.2467573448320843,2,1,2,16,1,2,0,0,-1,0,31507.0,30705.0,33467.0,12870.0,3325.0,5103.0,0.0,3467.0,1229.0,3325.0,2000.0,2167.0,1,ea442440-add2-48ac-9041-d6065234a108
0.8944800400508408,1,3,1,79,0,-1,2,-1,-1,-1,348392.0,322228.0,319014.0,347303.0,248893.0,269528.0,323014.0,1605.0,349395.0,250144.0,271099.0,220076.0,1,db1ed09b-cdf2-4657-9a69-6ddcab23c99b
0.3865964033421778,2,2,2,31,0,0,0,0,0,0,29758.0,30454.0,30221.0,29376.0,29564.0,28762.0,1500.0,1518.0,1439.0,1017.0,1032.0,1367.0,1,fd2c471e-b27c-4c60-bfee-e3d98915e726
0.19133047845432394,1,2,1,26,-2,-2,-2,-2,-2,-2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1,69e4913e-64f2-4f5e-a372-5b5861511615
0.46406723824237117,2,3,1,9,1,-2,-2,-2,-1,0,0.0,0.0,0.0,0.0,551.0,551.0,0.0,0.0,0.0,551.0,0.0,0.0,1,870be3cb-62ff-4ad3-b280-ebd1c76fbfc3
0.15322234471734042,1,2,1,43,0,0,0,0,0,0,5902.0,6767.0,8145.0,8153.0,8324.0,8490.0,1122.0,1500.0,291.0,302.0,304.0,319.0,1,8331eba8-d0b4-4301-99f6-1877ea6a053d
0.5854900745640677,2,1,1,74,-2,-2,-2,-2,-2,-2,390.0,1780.0,0.0,0.0,0.0,0.0,4780.0,0.0,0.0,0.0,0.0,0.0,1,4749518a-9904-41d7-81d8-42cbdfc65890
0.3201916894984309,2,1,2,78,2,2,3,3,3,3,1050.0,1050.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,1,942546f8-1bda-432e-83ab-6c941d0f9ed3
0.08038022151201929,2,1,1,71,1,-1,0,0,0,0,-141.0,10987.0,12733.0,6908.0,6713.0,8048.0,11254.0,2000.0,1225.0,1244.0,1447.0,7000.0,1,f7e6aa4c-886e-44b8-8504-2eb0fb541958
1.821948726674706,1,1,2,86,-1,3,2,2,-1,-1,3664.0,3449.0,1776.0,-1170.0,390.0,390.0,0.0,0.0,0.0,1560.0,390.0,930.0,0,50740603-27e7-4ff6-bcc9-41633d805645
0.13355515919740624,2,1,1,15,1,2,0,0,0,0,11776.0,11295.0,12799.0,14272.0,15225.0,16320.0,0.0,2000.0,2000.0,1500.0,1500.0,1500.0,1,c63d0b50-8bd7-45e9-ac1f-ef026e65e0dd
0.8792763271905224,2,1,2,68,0,0,0,0,0,0,40271.0,91965.0,86047.0,82233.0,72175.0,77831.0,60043.0,5036.0,5075.0,5017.0,10077.0,3062.0,1,d87c40f2-d7d1-4223-aac2-4d738495da44
0.07119986469372774,1,2,2,27,-1,-1,-1,-1,0,0,4468.0,11517.0,1973.0,11028.0,14261.0,17097.0,11525.0,2149.0,11030.0,4008.0,7106.0,1193.0,1,7c8fa7bf-21b5-469a-b6a5-94d649675449
0.4266409095348809,1,1,1,94,0,0,0,0,0,0,85703.0,84298.0,62201.0,81859.0,78566.0,77491.0,3614.0,2400.0,23500.0,3800.0,3700.0,500.0,1,476d41ad-e00f-4cd7-aa61-b28a3e6088e4
0.10702663084099817,2,2,1,49,0,0,0,0,0,0,52711.0,47302.0,48540.0,48355.0,18184.0,18591.0,1769.0,2007.0,1822.0,651.0,700.0,1000.0,0,1a4bae0c-6ff0-4f86-ac00-b0422b91e2a0
0.15259885325011435,1,1,1,54,0,0,0,0,0,0,48474.0,48388.0,38972.0,47584.0,28055.0,28571.0,2334.0,1918.0,12530.0,1001.0,1035.0,1198.0,1,8a367608-c3c6-4172-8ac7-a604014ce094
0.020809356939757162,2,3,2,51,0,0,0,0,0,0,308011.0,302783.0,297700.0,298224.0,338565.0,288924.0,10404.0,10015.0,16502.0,60003.0,15008.0,20000.0,1,5d566631-7248-40a1-94c1-2b07bd6b1aed
0.6005464809646088,2,3,1,47,0,0,0,0,0,0,49073.0,49531.0,44002.0,44356.0,19344.0,19354.0,1691.0,1942.0,1296.0,674.0,693.0,1000.0,1,02014dc4-2888-43c4-ae23-8db859cde9cd
0.6578170801245091,1,2,1,91,0,0,0,0,0,0,103159.0,91253.0,81847.0,79489.0,77040.0,78892.0,5000.0,3000.0,4000.0,3000.0,3000.0,3000.0,1,300bbad4-6557-4a3c-bffa-ba11c40d2c68
1.2172642820278012,2,1,1,76,-1,-1,-1,-1,-2,-1,3166.0,-206.0,3429.0,0.0,0.0,749.0,552.0,5726.0,0.0,0.0,749.0,799.0,1,6bc33a33-7b9a-43ed-b5ea-4d74e2f4ca6e
0.01782978863851281,1,1,1,41,-1,-1,-1,-1,-1,-1,8289.0,16585.0,9396.0,16992.0,9506.0,4837.0,16585.0,10455.0,16992.0,9509.0,4837.0,11899.0,1,fea3b8f2-272b-4a74-9997-252f91181605
0.05105264502909734,1,1,1,31,0,0,0,0,0,0,19101.0,17444.0,12676.0,9171.0,5928.0,7746.0,1653.0,1110.0,0.0,109.0,7849.0,0.0,1,861632f2-ab9a-4d71-8661-ce95b83cd800
0.07505367025030174,1,1,1,49,2,2,2,2,0,0,12443.0,13947.0,14331.0,12495.0,12787.0,13583.0,2000.0,902.0,500.0,500.0,1000.0,700.0,1,61abfdfd-e385-4104-b2ab-019f0021d8da
0.1459327995108346,2,2,1,39,0,0,2,0,0,0,6988.0,8310.0,10015.0,9195.0,9539.0,9574.0,1444.0,2000.0,329.0,492.0,342.0,354.0,0,a8482530-b778-4a7c-a7cb-c76394a797a0
0.4265574678269264,1,1,1,81,0,0,0,0,0,2,12452.0,13439.0,14420.0,15838.0,17331.0,16973.0,1500.0,1500.0,2000.0,2000.0,0.0,3600.0,0,104116ab-c634-40a0-9378-f58d1e8cca5a
0.08841864317179482,2,1,2,19,0,0,0,0,0,0,5745.0,6023.0,7053.0,5909.0,3287.0,3604.0,2224.0,1171.0,500.0,500.0,500.0,5000.0,0,6bc4272d-5920-4c7d-b837-e8cbb8ff5a30
0.4389976806296654,1,3,1,55,1,2,0,0,2,0,31011.0,29565.0,31123.0,34134.0,23552.0,24020.0,0.0,3000.0,3638.0,0.0,1000.0,3000.0,1,eeb78424-5d03-44eb-8dc0-74594c350cdd
0.6028640667616063,1,2,1,50,-1,-1,-1,-1,-1,-1,108.0,-58.0,14276.0,1346.0,1448.0,4005.0,0.0,14500.0,1346.0,1448.0,4005.0,166.0,1,84a0b6e5-0f43-4e30-a02b-2cd10b006eb4
0.20640720150361846,1,1,1,56,0,0,0,0,0,0,16320.0,28674.0,15491.0,16299.0,16428.0,0.0,1238.0,1392.0,1200.0,329.0,0.0,0.0,1,176ade4e-9418-4db5-80cc-5dcc66985a40
0.9706763708749928,2,3,1,73,0,0,2,2,0,0,128102.0,136722.0,137525.0,133431.0,135837.0,143319.0,12644.0,4926.0,0.0,5122.0,10349.0,0.0,0,72ecf1b2-ecd0-4736-b082-c23bf5550eb6
0.05311113453939109,1,3,1,74,0,0,0,0,0,0,101639.0,91674.0,135883.0,95806.0,97648.0,99737.0,3820.0,50001.0,3569.0,3529.0,3697.0,5229.0,1,08afb58c-b58a-4ad3-9ac5-85550fd5ca38
0.9737193934101087,2,1,1,15,-1,-1,-1,2,0,-1,390.0,390.0,1170.0,780.0,390.0,390.0,390.0,1170.0,0.0,0.0,390.0,390.0,0,b18cd7c2-7649-4621-9c16-d8eec00c76bc
1.5907586460024308,1,3,1,55,-1,-1,-1,0,-1,-1,3962.0,1772.0,3608.0,1918.0,1429.0,2381.0,1777.0,3613.0,5.0,1433.0,2387.0,2857.0,1,2642eded-6cca-4f11-a382-9b7ade83b528
0.039539959428739335,2,3,1,22,0,0,0,2,0,0,18660.0,27871.0,55277.0,38259.0,8266.0,13200.0,27010.0,30300.0,179.0,5415.0,10000.0,10000.0,1,ee564b8b-f631-461f-a975-fd53473786f4
1.2162790003139783,2,2,2,64,-1,-1,-1,-1,0,-1,724.0,125.0,416.0,190.0,190.0,66.0,125.0,418.0,190.0,0.0,66.0,151.0,1,091a73b3-8ace-4c4e-9032-bb1a288aca4e
0.07582036651072599,1,2,2,83,0,0,0,2,0,0,67730.0,67021.0,67328.0,60962.0,61146.0,56066.0,3000.0,6006.0,0.0,1900.0,2000.0,2000.0,1,504c600a-d121-4358-97e2-ece59b57c42e
0.4500275046089439,1,3,1,65,-2,-2,-2,-2,-2,-2,2900.0,17646.0,0.0,15620.0,5200.0,1355.0,17646.0,0.0,15620.0,5200.0,1355.0,2750.0,1,234cc272-1911-4711-a63b-b45b5e56ca4f
0.9416581389635374,1,1,1,53,0,0,0,0,-1,2,41264.0,41799.0,37887.0,37876.0,6736.0,4162.0,2112.0,1200.0,758.0,6736.0,0.0,0.0,1,63cdb03b-a76a-46f5-8993-86a40d49da0e
0.1400640521429788,1,3,1,42,3,3,4,3,2,5,27166.0,30190.0,29421.0,28652.0,34032.0,32913.0,3769.0,0.0,0.0,6000.0,0.0,0.0,0,eedf0c90-02d4-4c83-a03d-8240aab2c089
0.012236799274919274,1,3,2,85,-1,-1,0,0,0,0,4240.0,80648.0,110704.0,99984.0,71135.0,56594.0,80648.0,35000.0,10000.0,10000.0,2430.0,10000.0,1,6c062d1c-23a7-4085-b7c2-22b0e37514d8
0.21060096821422047,1,2,2,71,-2,-2,-2,-2,-2,-2,3528.0,1190.0,1958.0,-5.0,1013.0,2350.0,1196.0,1968.0,200.0,1018.0,2361.0,2500.0,1,b868535c-0a75-4580-a892-d865a3b44f0c
0.03364601431453429,1,1,2,92,-2,-2,-2,-2,-2,-2,-6.0,-6.0,1302.0,2752.0,1114.0,2212.0,0.0,1308.0,2765.0,1119.0,2218.0,625.0,1,352155f1-4ce9-43f6-8baa-616396d00df2
0.1813384745808284,1,2,1,88,0,0,0,0,0,0,72774.0,67584.0,57985.0,56268.0,55970.0,56825.0,2900.0,2700.0,2200.0,2100.0,2200.0,2200.0,1,a5d703b0-00af-43e3-85f9-2c2234ce2abb
0.0903332134427246,1,3,1,78,-1,-1,-1,-1,-1,-1,1377.0,528.0,216.0,1311.0,2842.0,0.0,792.0,216.0,1311.0,2842.0,0.0,623.0,0,ebbddd7c-5dd8-4672-8435-c1471e8759e6
0.5367018352460311,1,3,1,25,0,0,0,0,0,0,91458.0,91049.0,70101.0,28942.0,27508.0,28250.0,3137.0,5094.0,1106.0,1001.0,1201.0,1074.0,1,c6c6fb80-1199-40f4-b2b2-458ff42d1744
0.13701058537271726,2,3,2,20,0,0,0,0,0,0,31333.0,32365.0,33380.0,34043.0,34756.0,35448.0,1541.0,1556.0,1219.0,1262.0,1270.0,1314.0,1,dd811615-386f-493b-bda6-30feaa18b6de
0.1639421923496014,2,1,2,15,0,0,0,0,0,0,46190.0,44450.0,50266.0,19729.0,20149.0,19593.0,2000.0,20266.0,1300.0,700.0,700.0,700.0,1,542f7b43-abc8-427c-9e26-5492a300fc89
0.013151717811895391,2,1,2,79,0,0,0,0,0,0,63578.0,61347.0,57138.0,51026.0,24213.0,5295.0,2188.0,2285.0,1429.0,169.0,426.0,29350.0,1,24a6af51-0e48-4267-8274-28211613411b
